K,N,h,l2phi,relL2phi,l2u,relL2u,l2divu_f
13,3,0.15384615384615385,6.302690783381074,0.05992807604439004,21.404256025778327,0.012201293095499138,4.28891603522579e-11
13,4,0.15384615384615385,1.0714319958702265,0.010187531061211086,3.040925340760659,0.0017334506426883482,7.173007145093816e-11
13,5,0.15384615384615385,0.1633766732550529,0.0015534396395464572,0.4078394656888951,0.00023248501843693603,8.636832487364068e-11
13,6,0.15384615384615385,0.022265055576734537,0.00021170353894774645,0.04788229711798083,2.729484923552784e-05,1.3029468183638098e-10
13,7,0.15384615384615385,0.002770043211304096,2.6338490324005052e-05,0.006055481041789943,3.451869522404055e-06,1.5323086192296854e-10
13,8,0.15384615384615385,0.00031830762982030684,3.0265746013876044e-06,0.0005946312342792369,3.389638941172009e-07,1.926186851085711e-10
13,9,0.15384615384615385,3.4552534134311586e-05,3.2853696370244574e-07,7.519503022884574e-05,4.2864213642468896e-08,2.409726868025078e-10
13,10,0.15384615384615385,5.780154701585668e-06,5.495962953130027e-08,2.8971203255687737e-05,1.651475957987991e-08,2.5211211286850335e-10
13,11,0.15384615384615385,6.703277659549139e-06,6.373698903131373e-08,5.4187224418160766e-05,3.088891323114911e-08,3.0541692967850777e-10
13,12,0.15384615384615385,4.598828077216472e-06,4.3727183864581075e-08,2.8286900608563288e-05,1.6124679347540335e-08,3.5978416295788304e-10
13,13,0.15384615384615385,4.5986595014392e-06,4.372558099013478e-08,2.8289243459777677e-05,1.6126014867649583e-08,4.040424696392435e-10
13,14,0.15384615384615385,4.598863731659432e-06,4.3727522878859654e-08,2.8289281941372504e-05,1.6126036803717657e-08,4.2983188395374295e-10
13,15,0.15384615384615385,4.5989981553236976e-06,4.372880102367924e-08,2.8289308593270193e-05,1.61260519963791e-08,4.946749992160317e-10
13,16,0.15384615384615385,4.598631419298788e-06,4.3725313975822335e-08,2.8289295174947442e-05,1.612604434739151e-08,0.0
13,17,0.15384615384615385,4.598882687683861e-06,4.372770311903207e-08,2.828784760931275e-05,1.612521917633382e-08,0.0
13,18,0.15384615384615385,4.5988200642489666e-06,4.3727107674626256e-08,2.828857568724622e-05,1.6125634210252868e-08,0.0
13,19,0.15384615384615385,4.5988613657058085e-06,4.372750038258726e-08,2.828913048772377e-05,1.6125950469001966e-08,0.0
13,20,0.15384615384615385,4.598762437376129e-06,4.3726559739191015e-08,2.8289063972028832e-05,1.612591255236107e-08,0.0
12,2,0.16666666666666666,35.69152843521135,0.3638693849498799,228.22824305939602,0.14229723759007665,1.5906925736436148e-11
12,3,0.16666666666666666,7.322525891989874,0.0746519723142293,23.987007539910188,0.014955576335454935,3.6124565337032814e-11
