K,N,h,l2phi,relL2phi,l2u,relL2u,l2divu_f
19,9,0.10526315789473684,4.5181365586172615e-07,1.5341720069078706e-09,2.7219785741107817e-06,1.0843803920084613e-09,1.3629675768229312e-11
19,10,0.10526315789473684,4.518136226508157e-07,1.5341718941373765e-09,2.721925078638763e-06,1.0843590805104687e-09,1.539842832592683e-11
19,11,0.10526315789473684,4.518136226508157e-07,1.5341718941373765e-09,3.45521369866944e-06,1.3764862150908628e-09,1.4114565153888153e-11
19,12,0.10526315789473684,4.518136226508157e-07,1.5341718941373765e-09,2.721925038210868e-06,1.0843590644048252e-09,1.9160575119135894e-11
19,13,0.10526315789473684,4.518136226508156e-07,1.5341718941373763e-09,2.721924887143863e-06,1.0843590042228311e-09,2.454734311852691e-11
19,14,0.10526315789473684,4.518136226508157e-07,1.5341718941373765e-09,2.7219551626365403e-06,1.0843710653576726e-09,2.4967093363570557e-11
19,15,0.10526315789473684,4.518136226508156e-07,1.5341718941373763e-09,2.721866282528088e-06,1.0843356573468373e-09,2.5386166810667476e-11
19,16,0.10526315789473684,4.518136226508158e-07,1.534171894137377e-09,2.721921375795354e-06,1.08435760537366e-09,0.0
19,17,0.10526315789473684,4.518136226508157e-07,1.5341718941373765e-09,2.7219215746813955e-06,1.0843576846057766e-09,0.0
19,18,0.10526315789473684,4.518136226508157e-07,1.5341718941373765e-09,2.7219276711982276e-06,1.084360113332944e-09,0.0
19,19,0.10526315789473684,4.5181362265081605e-07,1.5341718941373777e-09,2.721926903599126e-06,1.0843598075372177e-09,0.0
19,20,0.10526315789473684,4.518136226508156e-07,1.5341718941373763e-09,2.7219305230355297e-06,1.0843612494463876e-09,0.0
18,2,0.1111111111111111,0.4632228678283996,0.0016602970172303444,2.7082165377258987,0.00113889754697411,2.376070052048443e-12
18,3,0.1111111111111111,0.027206062391290527,9.75127684231158e-05,0.12253373531616853,5.1529620556243545e-05,3.5326615946436858e-12
