K,N,h,l2phi,relL2phi,l2u,relL2u,l2divu_f
16,5,0.125,0.06446257953518114,0.0004978925227155567,0.16219575923386312,7.532924798297153e-05,3.356503153413187e-10
16,6,0.125,0.0056807408315046005,4.3876593271410526e-05,0.018833596886130833,8.746965376579775e-06,4.585264387472222e-10
16,7,0.125,0.0007223302824969129,5.57909486681261e-06,0.001422207398479206,6.605216702909307e-07,6.180149398629778e-10
16,8,0.125,4.410212866287504e-05,3.406335932477079e-07,0.00017410571149937802,8.086063642316336e-08,9.621131418814184e-10
16,9,0.125,8.053533749567616e-06,6.220344057374727e-08,3.606445488653766e-05,1.6749564096812045e-08,1.0499723322836011e-09
16,10,0.125,5.624562391561315e-06,4.344268532997729e-08,3.4832671111118305e-05,1.6177481658169638e-08,1.3996542121907897e-09
16,11,0.125,5.622436782593408e-06,4.342626766846003e-08,6.751930558690797e-05,3.135827063678455e-08,1.7075714550275378e-09
16,12,0.125,5.6213183083628916e-06,4.341762885877789e-08,3.479170887461228e-05,1.615845739707752e-08,2.180915394442708e-09
16,13,0.125,5.621213486915228e-06,4.341681924465155e-08,3.478975631550238e-05,1.6157550561966137e-08,2.614203957089916e-09
16,14,0.125,5.621213292876544e-06,4.3416817745946244e-08,3.478941500815385e-05,1.6157392047181177e-08,3.116083478770337e-09
16,15,0.125,5.621213292658807e-06,4.34168177442645e-08,3.478829585417813e-05,1.615687227386672e-08,3.751766529810033e-09
16,16,0.125,5.621213277346547e-06,4.341681762599651e-08,3.478983803136106e-05,1.61575885136007e-08,0.0
16,17,0.125,5.6212132926588265e-06,4.341681774426465e-08,3.478991277192415e-05,1.6157623225669857e-08,0.0
16,18,0.125,5.621213292658741e-06,4.341681774426399e-08,3.478949188669659e-05,1.6157427752201075e-08,0.0
16,19,0.125,5.621213277346575e-06,4.3416817625996724e-08,3.4789564887647314e-05,1.6157461656334856e-08,0.0
16,20,0.125,5.621213292658824e-06,4.341681774426463e-08,3.478834965188474e-05,1.6156897259358336e-08,0.0
15,2,0.13333333333333333,26.35732858681903,0.21720613382380333,166.58010965715053,0.08228498094384384,4.910158146031227e-11
15,3,0.13333333333333333,4.1990976635469766,0.03460402923776271,16.030545410074954,0.007918551178182751,8.837540666479423e-11
15,4,0.13333333333333333,0.6092446061007162,0.00502067821510257,2.0283994573534696,0.0010019612247726053,1.6993783467746667e-10
15,5,0.13333333333333333,0.07771767696621412,0.0006404577796264404,0.22741645924184428,0.00011233609494882654,2.7964579944825685e-10
15,6,0.13333333333333333,0.008848702851193527,7.29206121679788e-05,0.02455327576636631,1.21284938081902e-05,3.842812993638888e-10
15,7,0.13333333333333333,0.0009187419591281279,7.57119175665333e-06,0.0025486640452099187,1.2589544623544193e-06,5.66369412627301e-10
15,8,0.13333333333333333,8.844851584870581e-05,7.288887455596788e-07,0.00023182090681221255,1.1451174416133955e-07,7.790981904194577e-10
15,9,0.13333333333333333,9.525723792767504e-06,7.849982330664382e-08,3.949840011138758e-05,1.95108834252009e-08,9.343224349908056e-10
15,10,0.13333333333333333,5.321354521946669e-06,4.385235167557404e-08,3.2627486905629284e-05,1.6116883004825038e-08,1.216977209925015e-09
15,11,0.13333333333333333,5.280936492853628e-06,4.3519273768715624e-08,6.30019628391218e-05,3.112085423831011e-08,1.622851759753003e-09
15,12,0.13333333333333333,5.281093356872763e-06,4.352056645765487e-08,3.260652663564673e-05,1.610652933523242e-08,1.989044913449071e-09
15,13,0.13333333333333333,5.281022615117761e-06,4.351998348722775e-08,3.2606021712524715e-05,1.6106279920163845e-08,2.2637030932541495e-09
15,14,0.13333333333333333,5.281020571886826e-06,4.351996664931907e-08,3.2606113248663566e-05,1.6106325135942948e-08,2.7174151638149783e-09
