,K,N,l2phi,relL2phi,l1phi,relL1phi,l2u,relL2u,l1u,relL1u
183,10,14,14.142135620874054,0.09123958467775281,220.60347261520724,0.005764047346971316,99.34588266060663,0.10200895677662271,1616.8196999121196,0.005851450730928664
184,10,15,14.142135620874054,0.09123958467775281,220.60347261520724,0.005764047346971316,99.34588266060663,0.10200895677662268,1616.8196999121196,0.005851450730928664
185,10,16,14.142135620867238,0.09123958467770883,220.6034726152039,0.005764047346971229,99.3458826606064,0.10200895677662364,1616.819699912029,0.005851450730930032
186,10,17,14.14213562087938,0.09123958467778717,220.6034726153811,0.005764047346975858,99.3458826606069,0.10200895677662138,1616.8196999121253,0.005851450730926992
187,10,18,14.142135620874098,0.0912395846777531,220.60347261524544,0.005764047346972313,99.34588266060666,0.10200895677662263,1616.8196999121199,0.005851450730928664
188,10,19,14.142135620874054,0.09123958467775281,220.60347261520724,0.005764047346971316,99.34588266060663,0.10200895677662268,1616.8196999121196,0.005851450730928664
189,10,20,14.142135620879332,0.09123958467778685,220.6034726153354,0.005764047346974664,99.34588266060662,0.10200895677662271,1616.8196999121196,0.005851450730928664
190,11,2,15.55631547435394,0.09123938716655648,266.82665109777275,0.0056771483340148764,109.0872794599891,0.09917937041158319,1951.3929344490057,0.005743652219543617
191,11,3,15.556349110146671,0.09123958444393368,266.8425223522933,0.005677486019421448,109.27893471165045,0.10190682071985771,1956.677024347177,0.0058727909558537765
192,11,4,15.556349165948744,0.09123958477121856,266.89854664597897,0.00567867802263497,109.28046367625147,0.10202311622332248,1956.5312475372978,0.005878072020302688
193,11,5,15.556349167033886,0.09123958477758302,266.89882096558114,0.005678683859207389,109.28047088540909,0.10200934594054595,1956.5363582420568,0.0058774305724303
194,11,6,15.556349167867346,0.09123958478247135,266.8989339973501,0.00567868626413252,109.28047091909849,0.10200892288805294,1956.535123989795,0.005877409756522297
195,11,7,15.556349166601466,0.09123958477504684,266.89893398752486,0.005678686263923473,109.28047091516689,0.10200895604202091,1956.5351173125696,0.005877411321300028
196,11,8,15.556349166980173,0.091239584777268,266.89893417635847,0.005678686267941199,109.28047090795381,0.1020089568189576,1956.5351163981932,0.005877411357010605
197,11,9,15.556349167225482,0.09123958477870676,266.89893417758043,0.005678686267967198,109.28047091525974,0.10200895677470385,1956.5351165113225,0.0058774113550651855
198,11,10,15.556349167090627,0.09123958477791581,266.8989341763855,0.005678686267941774,109.28047091554197,0.10200895677433797,1956.5351165163756,0.005877411355049015
199,11,11,15.556349189057864,0.09123958490675592,266.89893463950773,0.005678686277795413,109.28047103940587,0.10200895661420945,1956.5351187607823,0.005877411348932453
200,11,12,15.556349167061851,0.09123958477774705,266.8989341758347,0.005678686267930055,109.28047091554195,0.10200895677433801,1956.5351165163756,0.005877411355049017
201,11,13,15.55634916706173,0.09123958477774634,266.89893417580464,0.005678686267929415,109.28047091554195,0.102008956774338,1956.5351165163756,0.005877411355049017
202,11,14,15.556349167061851,0.09123958477774705,266.89893417583494,0.00567868626793006,109.28047091554195,0.10200895677433801,1956.5351165163756,0.005877411355049017
203,11,15,15.55634916707624,0.09123958477783144,266.8989341761098,0.0056786862679359075,109.28047091554487,0.10200895677433917,1956.535116516375,0.005877411355049015
204,11,16,15.556349167053698,0.09123958477769922,266.89893417573046,0.005678686267927837,109.28047091551102,0.10200895677441082,1956.5351165158854,0.005877411355051499
205,11,17,15.556349167063505,0.09123958477775675,266.89893417592134,0.0056786862679318985,109.28047091557023,0.10200895677428112,1956.535116516844,0.005877411355046893
206,11,18,15.556349167061851,0.09123958477774705,266.8989341758358,0.005678686267930078,109.28047091554195,0.10200895677433801,1956.5351165163756,0.005877411355049017
207,11,19,15.556349167061851,0.09123958477774705,266.89893417583494,0.00567868626793006,109.28047091554195,0.10200895677433801,1956.5351165163756,0.005877411355049017
208,11,20,15.556349167090564,0.09123958477791545,266.8989341764081,0.005678686267942255,109.28047091554375,0.10200895677433787,1956.5351165168934,0.005877411355049866
209,12,2,16.97054437766097,0.09123948588554932,317.92394561547434,0.0057376549603220155,119.06469992348393,0.09961932680990447,2324.0113678682283,0.005821319826943776
210,12,3,16.97056272115095,0.09123958450646318,317.6461614054868,0.005732641717462159,119.21405785887264,0.10193655027171857,2328.563031172162,0.005939595210712095
211,12,4,16.9705627474112,0.09123958464764731,317.6684369209075,0.005733043729400265,119.21505520179494,0.10201916835926862,2328.573206150711,0.00594312536743329
212,12,5,16.970562751861333,0.09123958467157275,317.6669047279632,0.005733016077521354,119.21505912975049,0.10200918958236845,2328.567173553653,0.0059426325139263
213,12,6,16.970562748008078,0.09123958465085633,317.6669536214855,0.0057330169599152875,119.21505919481478,0.10200893621148635,2328.567530371939,0.00594262808565935
214,12,7,16.97056274745659,0.09123958464789134,317.6669523493824,0.005733016936957317,119.21505917762501,0.10200895640037314,2328.5675223900266,0.00594262914882902
215,12,8,16.970562750852057,0.09123958466614654,317.6669524324142,0.005733016938455813,119.21505918071621,0.10200895678467412,2328.5675225397026,0.005942629169428947
216,12,9,16.970562749769805,0.09123958466032797,317.6669524052476,0.00573301693796553,119.2150591618942,0.10200895676763853,2328.567522277089,0.005942629168507158
217,12,10,16.970562749769506,0.09123958466032638,317.6669524068811,0.00573301693799501,119.21505916186591,0.10200895676764139,2328.5675222771224,0.005942629168524486
218,12,11,16.970562774594256,0.09123958479379277,317.666953014311,0.005733016948957453,119.21505930559435,0.10200895660638783,2328.567525425388,0.005942629160971482
219,12,12,16.970562749769506,0.09123958466032638,317.66695240688085,0.005733016937995006,119.21505916186591,0.10200895676764117,2328.5675222771233,0.005942629168524224
220,12,13,16.970562749769506,0.09123958466032638,317.66695240688085,0.005733016937995006,119.21505916186591,0.10200895676764118,2328.5675222771233,0.005942629168524223
221,12,14,16.970562749769506,0.09123958466032638,317.66695240688085,0.005733016937995006,119.21505916186591,0.10200895676764117,2328.5675222771233,0.005942629168524223
222,12,15,16.970562749769506,0.09123958466032638,317.66695240688085,0.005733016937995006,119.21505916186591,0.10200895676764114,2328.5675222771233,0.005942629168524221
223,12,16,16.97056274976927,0.09123958466032511,317.66695240673016,0.005733016937992287,119.21505916186568,0.10200895676764177,2328.567522276954,0.005942629168525246
224,12,17,16.970562749769517,0.09123958466032643,317.6669524068926,0.0057330169379952185,119.215059161866,0.10200895676764099,2328.567522277178,0.005942629168523876
225,12,18,16.97056274976951,0.09123958466032639,317.6669524068847,0.005733016937995075,119.21505916186591,0.10200895676764117,2328.5675222771233,0.005942629168524219
226,12,19,16.970562749769506,0.09123958466032638,317.66695240688085,0.005733016937995006,119.21505916186591,0.10200895676764118,2328.567522277123,0.005942629168524223
227,12,20,16.970562749769506,0.09123958466032638,317.66695240688085,0.005733016937995006,119.21505916186591,0.10200895676764117,2328.5675222771233,0.005942629168524222
228,13,2,18.384765790031658,0.0912395325917038,372.8320405793694,0.005675185693080397,129.03041108123068,0.09996499881118166,2728.807055282121,0.005787153036474855
229,13,3,18.38477628721582,0.09123958468691064,372.74155086483813,0.005673808274089045,129.14897264465512,0.1019562245432219,2732.8404814585188,0.005880444549479472
230,13,4,18.384776299518602,0.09123958474796663,372.788396436891,0.005674521349392029,129.14964516157877,0.10201649248036498,2732.719109457962,0.005883134598358089
231,13,5,18.38477629979945,0.09123958474936042,372.7886336748232,0.005674524960587346,129.14964743672184,0.102009101754665,2732.7205001705797,0.005882795785653612
232,13,6,18.384776298258977,0.09123958474171538,372.78873042793776,0.005674526433346744,129.1496474453184,0.10200894383326999,2732.7197462932104,0.00588278812190275
233,13,7,18.38477630044751,0.09123958475257658,372.78873106681357,0.005674526443071602,129.14964745164502,0.10200895657812586,2732.7197440435434,0.005882788706163395
234,13,8,18.384776299736444,0.09123958474904773,372.7887311333529,0.005674526444084452,129.14964744573695,0.10200895677844934,2732.7197435254498,0.005882788715005352
235,13,9,18.38477629977458,0.09123958474923698,372.78873113783663,0.005674526444152703,129.14964744895406,0.10200895676840209,2732.719743563139,0.0058827887145236814
236,13,10,18.38477629981007,0.09123958474941311,372.7887311384653,0.005674526444162273,129.14964744880191,0.10200895676865838,2732.719743561464,0.005882788714543633
237,13,11,18.38477632751095,0.09123958488688647,372.78873181312576,0.005674526454431839,129.14964760432628,0.10200895659802756,2732.7197468442987,0.00588278870810984
238,13,12,18.38477629981007,0.09123958474941311,372.7887311384651,0.0056745264441622695,129.14964744881524,0.10200895676857391,2732.719743561794,0.005882788714539253
239,13,13,18.384776299810156,0.09123958474941354,372.78873113848294,0.005674526444162541,129.14964744881524,0.10200895676857394,2732.719743561791,0.005882788714539271
240,13,14,18.38477629981007,0.09123958474941311,372.7887311384651,0.0056745264441622695,129.14964744880857,0.10200895676861617,2732.7197435616276,0.005882788714541453
241,13,15,18.384776299818792,0.0912395847494564,372.78873113861187,0.005674526444164504,129.14964744881172,0.10200895676860643,2732.7197435616686,0.005882788714540907
242,13,16,18.384776299812636,0.09123958474942585,372.78873113840444,0.005674526444161347,129.1496474487994,0.10200895676862864,2732.719743561313,0.005882788714542676
243,13,17,18.384776299824253,0.0912395847494835,372.78873113865166,0.005674526444165109,129.14964744881328,0.102008956768601,2732.7197435618787,0.005882788714539714
244,13,18,18.384776299817513,0.09123958474945006,372.7887311385692,0.005674526444163854,129.14964744880857,0.10200895676861617,2732.719743561631,0.005882788714541434
245,13,19,18.38477629981007,0.09123958474941311,372.7887311384651,0.0056745264441622695,129.14964744881556,0.1020089567685738,2732.719743561791,0.005882788714539271
246,13,20,18.38477629980987,0.09123958474941213,372.78873113844804,0.00567452644416201,129.14964744881618,0.10200895676857355,2732.7197435618873,0.005882788714539227
247,14,2,19.798983615700273,0.09123955571191732,431.6148758354375,0.005704407848950978,138.9881367403388,0.10024128191298694,3168.4202933568986,0.005766904665822672
248,14,3,19.79898987290965,0.09123958454698354,432.4048304718557,0.005714848229207977,139.08376779036297,0.10196965651180409,3168.676554724883,0.005847107238789553
249,14,4,19.79898987818127,0.0912395845712767,432.38048261848047,0.005714526437505061,139.08423435695374,0.10201463160019414,3169.1832866870127,0.005849470679772119
250,14,5,19.798989877791023,0.09123958456947834,432.38052841115575,0.0057145270427207545,139.08423570858454,0.10200905019837761,3169.179801576603,0.0058492023444051125
251,14,6,19.798989877736837,0.09123958456922864,432.3805204250092,0.005714526937172407,139.08423571116873,0.10200894835947394,3169.1805841406117,0.005849198190697638
252,14,7,19.798989879297118,0.09123958457641887,432.38051999254276,0.005714526931456744,139.08423570057542,0.10200895666813634,3169.180580974027,0.005849198581739109
253,14,8,19.798989878141295,0.09123958457109249,432.3805199414441,0.005714526930781403,139.08423570880558,0.10200895678039996,3169.180581846466,0.005849198587329217
254,14,9,19.798989878159542,0.09123958457117658,432.3805199429537,0.005714526930801354,139.08423570911629,0.10200895677490672,3169.1805818437147,0.005849198587070716
255,14,10,19.798989878180997,0.09123958457127546,432.3805199453011,0.005714526930832378,139.084235709323,0.10200895677464714,3169.18058185858,0.005849198587056889
256,14,11,19.79898990864465,0.09123958471166095,432.38052071798063,0.005714526941044443,139.08423588134423,0.10200895660187484,3169.1805859164047,0.00584919858042733
257,14,12,19.798989878180997,0.09123958457127546,432.380519945301,0.005714526930832377,139.084235709323,0.1020089567746471,3169.18058185858,0.005849198587056889
258,14,13,19.798989878180997,0.09123958457127546,432.380519945301,0.005714526930832377,139.084235709323,0.10200895677464712,3169.18058185858,0.005849198587056889
259,14,14,19.798989878180997,0.09123958457127546,432.380519945301,0.005714526930832377,139.084235709323,0.10200895677464711,3169.18058185858,0.005849198587056889
260,14,15,19.798989878180997,0.09123958457127546,432.380519945301,0.005714526930832377,139.08423570932155,0.1020089567746503,3169.1805818584335,0.005849198587057482
261,14,16,19.79898987817286,0.09123958457123796,432.3805199450861,0.005714526930829537,139.08423570924174,0.10200895677477562,3169.1805818565595,0.005849198587062659
262,14,17,19.798989878181,0.09123958457127547,432.38051994530355,0.0057145269308324104,139.08423570932302,0.10200895677464705,3169.18058185858,0.005849198587056889
263,14,18,19.798989878181,0.09123958457127547,432.380519945301,0.005714526930832377,139.08423570932302,0.1020089567746471,3169.18058185858,0.005849198587056889
264,14,19,19.798989878180997,0.09123958457127546,432.380519945301,0.005714526930832377,139.084235709323,0.1020089567746471,3169.18058185858,0.005849198587056889
265,14,20,19.798989878181025,0.09123958457127558,432.3805199453247,0.00571452693083269,139.08423570953198,0.10200895677454021,3169.1805818618677,0.005849198587055185
266,15,2,21.213199567778503,0.09123956802159625,496.36754156322866,0.005672386186986831,148.9402710423256,0.10046544303147326,3635.1295908350703,0.0058078574255927655
267,15,3,21.21320343077834,0.0912395846366493,496.28353614585944,0.005671426190352852,149.01849138732393,0.10197907619581367,3638.4004103778393,0.0058786284733717805
268,15,4,21.21320343528015,0.09123958465601192,496.3252811090208,0.005671903243207007,149.01882312745016,0.10201330748407438,3638.2753383217228,0.005880167128338724
269,15,5,21.21320343595759,0.09123958465892563,496.32513848666974,0.005671901613348109,149.01882396613826,0.10200901878513838,3638.276240369308,0.005879968567808346
270,15,6,21.213203435807475,0.09123958465827998,496.3252148904253,0.0056719024864745156,149.0188239563307,0.10200895115011224,3638.2757051430935,0.005879965221276045
271,15,7,21.2132034348104,0.09123958465399148,496.3252148831716,0.005671902486391622,149.01882396140854,0.10200895670598145,3638.2757023674862,0.005879965479018554
272,15,8,21.213203435362626,0.09123958465636665,496.32521493143526,0.005671902486943169,149.01882396201515,0.10200895677461057,3638.27570220657,0.0058799654820152454
273,15,9,21.213203435228454,0.09123958465578957,496.3252149254236,0.005671902486874469,149.01882396098264,0.10200895677083656,3638.27570217381,0.005879965481832628
274,15,10,21.213203435262088,0.09123958465593424,496.32521492594805,0.0056719024868804625,149.01882396090787,0.10200895677041646,3638.275702172611,0.005879965481815782
275,15,11,21.21320346849479,0.0912395847988706,496.32521584419663,0.005671902497374018,149.01882414844277,0.10200895659363607,3638.2757067721286,0.005879965475124688
276,15,12,21.213203435262088,0.09123958465593424,496.32521492594805,0.0056719024868804625,149.01882396090787,0.10200895677041648,3638.275702172611,0.005879965481815782
277,15,13,21.21320343525576,0.09123958465590702,496.3252149257995,0.005671902486878765,149.01882396090787,0.10200895677041646,3638.275702172611,0.005879965481815782
278,15,14,21.213203435262088,0.09123958465593424,496.32521492594805,0.0056719024868804625,149.01882396092543,0.10200895677040046,3638.2757021732427,0.005879965481814902
279,15,15,21.213203435259228,0.09123958465592194,496.3252149258971,0.0056719024868798805,149.01882396092543,0.10200895677040046,3638.2757021732427,0.005879965481814902
280,15,16,21.21320343525073,0.09123958465588539,496.32521492566036,0.005671902486877174,149.018823960858,0.10200895677051545,3638.2757021714433,0.0058799654818196155
281,15,17,21.213203435265857,0.09123958465595045,496.32521492597175,0.005671902486880733,149.01882396094123,0.10200895677032565,3638.275702173801,0.0058799654818121935
282,15,18,21.213203435262063,0.09123958465593413,496.3252149259461,0.00567190248688044,149.0188239609174,0.10200895677037843,3638.2757021734533,0.005879965481813513
283,15,19,21.213203435257768,0.09123958465591565,496.3252149258381,0.005671902486879206,149.0188239609199,0.10200895677040368,3638.275702173085,0.005879965481815122
284,15,20,21.21320343527252,0.0912395846559791,496.3252149262827,0.005671902486884287,149.01882396092728,0.10200895677040031,3638.2757021732677,0.005879965481814943
285,16,2,22.627414528428677,0.09123957471282751,564.8158740909558,0.005703344901671226,158.8883990953751,0.10064973467523232,4136.965570323675,0.005840952324915136
286,16,3,22.62741699339975,0.091239584652227,564.7604073822897,0.0057027848151287005,158.95317067684988,0.10198583813550872,4139.693534735404,0.005905933604604517
287,16,4,22.627416998591162,0.09123958467316011,564.7436181659659,0.005702615282550535,158.95341169637055,0.10201234580524295,4139.658983919734,0.005906904048947108
288,16,5,22.627416994488843,0.09123958465661851,564.7433333914519,0.005702612406981084,158.95341219838136,0.10200899899986648,4139.657381958978,0.005906744066877615
289,16,6,22.627416997110256,0.09123958466718872,564.7433132226271,0.005702612203322212,158.95341223607474,0.1020089529122441,4139.65733978109,0.0059067431866281096
290,16,7,22.62741699500729,0.09123958465870902,564.7433131590127,0.005702612202679852,158.9534122340844,0.10200895673164215,4139.657338140858,0.005906743375273634
291,16,8,22.627416995459637,0.091239584660533,564.7433131341446,0.0057026122024287414,158.95341224139304,0.10200895677533903,4139.657338337365,0.005906743377522627
292,16,9,22.627416995184493,0.09123958465942354,564.743313130374,0.005702612202390667,158.95341224480416,0.10200895676494173,4139.657338428843,0.005906743377161263
293,16,10,22.627416995184493,0.09123958465942354,564.743313130357,0.005702612202390496,158.9534122448041,0.10200895676494195,4139.657338428715,0.005906743377162451
294,16,11,22.627417030987885,0.09123958480379206,564.7433142260645,0.005702612213454628,158.95341245188084,0.10200895658461664,4139.65734427624,0.0059067433696205355
295,16,12,22.627416995184493,0.09123958465942354,564.743313130357,0.005702612202390496,158.9534122448041,0.10200895676494195,4139.657338428715,0.005906743377162453
296,16,13,22.627416995184493,0.09123958465942354,564.743313130357,0.005702612202390496,158.9534122448041,0.10200895676494195,4139.657338428715,0.005906743377162453
297,16,14,22.627416995184493,0.09123958465942354,564.743313130357,0.005702612202390496,158.9534122448041,0.10200895676494189,4139.657338428742,0.00590674337716229
298,16,15,22.627416995184493,0.09123958465942354,564.743313130357,0.005702612202390496,158.9534122448041,0.10200895676494184,4139.657338428742,0.005906743377162288
299,16,16,22.627416995184458,0.0912395846594234,564.7433131303184,0.005702612202390106,158.95341224472475,0.10200895676573604,4139.657338427099,0.00590674337718779
300,16,17,22.627416995184504,0.09123958465942358,564.7433131303716,0.005702612202390643,158.95341224480418,0.1020089567649418,4139.657338428814,0.0059067433771621235
301,16,18,22.6274169951845,0.09123958465942357,564.7433131303649,0.005702612202390575,158.9534122448041,0.10200895676494186,4139.657338428742,0.005906743377162287
302,16,19,22.627416995184493,0.09123958465942354,564.743313130357,0.005702612202390496,158.9534122448041,0.10200895676494186,4139.657338428742,0.00590674337716229
303,16,20,22.627416995184493,0.09123958465942354,564.7433131303619,0.005702612202390545,158.95341224480484,0.10200895676494107,4139.657338429121,0.005906743377161683
304,17,2,24.04162895015155,0.09123957847589781,637.5026187733803,0.005670087168954067,168.8335978266936,0.10080303212455183,4670.766108789796,0.005825232228446711
305,17,3,24.041630559977634,0.0912395845852947,637.4757861554804,0.005669848513805079,168.8878216758795,0.10199079268232883,4673.298969612602,0.005881010901649253
306,17,4,24.041630560095474,0.09123958458574191,637.5110584888645,0.0056701622336221445,168.8880001497826,0.10201163442027311,4673.189678702349,0.005881948585463538
307,17,5,24.041630561053626,0.09123958458937816,637.5108131945303,0.0056701600519209,168.88800049900306,0.10200898621652803,4673.191308572334,0.005881825374682031
308,17,6,24.04163056179839,0.09123958459220459,637.5108599026306,0.005670160467352919,168.8880005062822,0.10200895406949659,4673.190937631534,0.0058818237659646
309,17,7,24.041630560743393,0.0912395845882008,637.5108597614624,0.005670160466097338,168.8880005015105,0.10200895674196053,4673.190936868687,0.005881823890765821
310,17,8,24.041630560212692,0.09123958458618676,637.5108597755585,0.005670160466222712,168.88800050457127,0.1020089567686687,4673.190936838622,0.005881823891929582
311,17,9,24.041630560090788,0.09123958458572412,637.5108597725153,0.005670160466195646,168.88800050677375,0.10200895676676157,4673.19093689009,0.005881823891850811
312,17,10,24.04163056010416,0.09123958458577487,637.5108597724558,0.005670160466195116,168.88800050673464,0.10200895676664935,4673.190936890298,0.0058818238918455
313,17,11,24.04163059894777,0.09123958473318895,637.5108609686217,0.005670160476834076,168.88800072381872,0.10200895658632374,4673.190942934164,0.00588182388500153
314,17,12,24.04163056010595,0.09123958458578167,637.5108597725587,0.005670160466196031,168.88800050673467,0.10200895676664928,4673.190936890321,0.005881823891845382
315,17,13,24.04163056010595,0.09123958458578167,637.5108597725587,0.005670160466196031,168.88800050673464,0.10200895676664941,4673.190936890298,0.0058818238918455
316,17,14,24.041630560108192,0.09123958458579018,637.5108597726069,0.0056701604661964595,168.88800050674826,0.10200895676662834,4673.1909368907345,0.005881823891844422
317,17,15,24.041630560114967,0.0912395845858159,637.5108597726005,0.005670160466196403,168.88800050674823,0.10200895676662843,4673.1909368906645,0.00588182389184451
318,17,16,24.041630560094866,0.09123958458573961,637.5108597722367,0.005670160466193167,168.8880005065931,0.10200895676676787,4673.190936886611,0.005881823891849745
319,17,17,24.041630560114587,0.09123958458581445,637.510859772794,0.005670160466198124,168.88800050679365,0.10200895676658933,4673.190936891882,0.0058818238918433505
320,17,18,24.041630560105194,0.0912395845857788,637.5108597726262,0.005670160466196631,168.8880005067546,0.10200895676662335,4673.190936891346,0.005881823891843857
321,17,19,24.04163056010595,0.09123958458578167,637.5108597725591,0.0056701604661960345,168.88800050674826,0.10200895676662834,4673.1909368907345,0.005881823891844422
322,17,20,24.041630560105993,0.09123958458578182,637.5108597725892,0.0056701604661963025,168.8880005068062,0.10200895676665471,4673.190936892037,0.005881823891846061
323,18,2,25.455843080764968,0.0912395806964076,714.5365343459458,0.005692741398922808,178.77661581568802,0.10093188462848542,5238.858803570518,0.005830624541988698
324,18,3,25.455844161205324,0.09123958456895366,714.7453858952173,0.0056944053276424995,178.82245411556494,0.10199448931186166,5238.802079450103,0.005880184352671271
325,18,4,25.45584415980887,0.09123958456394846,714.7516488532198,0.0056944552248816005,178.822588528834,0.10201109945832175,5239.025262858288,0.00588103847380247
326,18,5,25.455844159281437,0.09123958456205801,714.7518950183563,0.005694457186089175,178.82258874764287,0.10200897771492866,5239.024283698585,0.0058809367641017764
327,18,6,25.455844158779087,0.09123958456025748,714.7518930222661,0.005694457170186244,178.82258874398906,0.10200895484362912,5239.024489402037,0.005880935813071359
328,18,7,25.45584415998086,0.09123958456456491,714.75189315639,0.005694457171254814,178.822588759523,0.10200895674756166,5239.024489738046,0.005880935903632644
329,18,8,25.455844159508512,0.0912395845628719,714.7518931302081,0.005694457171046222,178.8225887603594,0.10200895677293075,5239.024489951756,0.005880935904836333
330,18,9,25.45584415934901,0.0912395845623002,714.7518931239565,0.005694457170996416,178.8225887606866,0.10200895677155575,5239.024489957957,0.005880935904777826
331,18,10,25.455844159353685,0.09123958456231697,714.7518931241619,0.0056944571709980525,178.82258876071057,0.10200895677124164,5239.024489958448,0.005880935904767816
332,18,11,25.45584420061575,0.09123958471020967,714.7518944887217,0.005694457181869555,178.82258899552298,0.10200895658693228,5239.024497032773,0.0058809358976575086
333,18,12,25.455844159353685,0.09123958456231697,714.7518931241619,0.0056944571709980525,178.82258876071057,0.10200895677124162,5239.024489958448,0.005880935904767816
334,18,13,25.455844159386192,0.09123958456243347,714.7518931253098,0.005694457171007197,178.82258876071057,0.10200895677124165,5239.024489958448,0.005880935904767816
335,18,14,25.455844159353685,0.09123958456231697,714.7518931241619,0.0056944571709980525,178.82258876071057,0.10200895677124162,5239.024489958448,0.005880935904767816
336,18,15,25.455844159386192,0.09123958456243347,714.7518931253147,0.005694457171007236,178.82258876071057,0.10200895677124164,5239.024489958448,0.005880935904767816
337,18,16,25.45584415935247,0.09123958456231261,714.7518931241194,0.005694457170997713,178.82258876064344,0.10200895677139732,5239.024489955427,0.005880935904775515
338,18,17,25.455844159392978,0.0912395845624578,714.751893125674,0.0056944571710100984,178.82258876079948,0.10200895677113311,5239.024489960321,0.005880935904764638
339,18,18,25.45584415935369,0.09123958456231698,714.7518931241658,0.005694457170998083,178.8225887607106,0.1020089567712416,5239.024489958448,0.005880935904767816
340,18,19,25.455844159353685,0.09123958456231697,714.7518931241619,0.0056944571709980525,178.82258876071057,0.10200895677124165,5239.024489958448,0.005880935904767816
341,18,20,25.455844159363593,0.09123958456235248,714.7518931245929,0.0056944571710014855,178.82258876111078,0.10200895677131327,5239.024489967043,0.005880935904772184
342,19,2,26.870056941173885,0.09123958217148455,796.3327511881918,0.005668854771537491,188.71798393949496,0.10104120641438114,5835.628461789916,0.005837663126074123
343,19,3,26.87005767956583,0.0912395846787577,796.3197651467108,0.005668762327790699,188.7570741117545,0.10199729225780098,5837.577710107691,0.005882662922746193
344,19,4,26.87005767964419,0.09123958467902378,796.3459047812651,0.005668948408033975,188.75717686087782,0.10201069114890308,5837.49049544301,0.0058832695409131806
345,19,5,26.870057681020366,0.09123958468369671,796.3456892523243,0.005668946873747883,188.75717703670048,0.10200897194614301,5837.491988776817,0.005883189347415324
346,19,6,26.870057680342317,0.09123958468139433,796.3457134893983,0.0056689470462843675,188.7571770193987,0.10200895536928982,5837.4917599754335,0.005883188516326274
347,19,7,26.8700576801618,0.09123958468078137,796.3457133662947,0.0056689470454080295,188.75717703052482,0.10200895675889317,5837.491760452823,0.0058831885817815805
348,19,8,26.870057680428776,0.09123958468168791,796.345713388182,0.005668947045563839,188.75717702685753,0.10200895676854858,5837.491760280112,0.005883188582204329
349,19,9,26.870057680483924,0.09123958468187518,796.3457133873171,0.0056689470455576815,188.75717702666228,0.10200895676775047,5837.491760277291,0.005883188582156184
350,19,10,26.870057680481562,0.09123958468186716,796.3457133873497,0.005668947045557914,188.7571770266558,0.10200895676772856,5837.49176027358,0.00588318858215363
351,19,11,26.87005772424009,0.09123958483045298,796.3457148741699,0.005668947056142142,188.757177272735,0.10200895658239877,5837.491767999665,0.005883188575048854
352,19,12,26.870057680498324,0.09123958468192407,796.3457133877515,0.005668947045560774,188.75717702665582,0.10200895676772852,5837.49176027358,0.00588318858215363
353,19,13,26.870057680490664,0.09123958468189806,796.3457133874773,0.005668947045558822,188.75717702670525,0.10200895676771882,5837.491760274663,0.005883188582153535
354,19,14,26.870057680505408,0.09123958468194812,796.3457133879085,0.005668947045561892,188.7571770267416,0.10200895676772048,5837.491760277058,0.005883188582154764
355,19,15,26.870057680471557,0.09123958468183319,796.3457133870048,0.005668947045555458,188.75717702655842,0.10200895676769707,5837.491760270735,0.0058831885821519474
356,19,16,26.87005768048214,0.09123958468186912,796.3457133871275,0.005668947045556332,188.7571770265925,0.10200895676783826,5837.491760270976,0.0058831885821583815
357,19,17,26.870057680515576,0.09123958468198265,796.3457133882798,0.0056689470455645345,188.75717702674316,0.10200895676769219,5837.491760275389,0.005883188582153081
358,19,18,26.87005768050566,0.09123958468194898,796.345713387975,0.005668947045562365,188.75717702671275,0.10200895676771453,5837.491760274663,0.005883188582153535
359,19,19,26.870057680505408,0.09123958468194812,796.3457133879085,0.005668947045561892,188.7571770266625,0.10200895676772423,5837.4917602735795,0.00588318858215363
360,19,20,26.870057680486962,0.09123958468188549,796.3457133875183,0.005668947045559114,188.75717702666992,0.10200895676772269,5837.49176027365,0.005883188582153463
361,20,2,28.284270726952563,0.09123958299807487,882.2476786854397,0.0056876039767751055,198.65808584137426,0.10113474087939739,6467.087746379004,0.005887002281646043
362,20,3,28.28427124196071,0.09123958465939147,882.4248182040631,0.005688745945697107,198.6916854957015,0.10199944852822157,6468.342009202503,0.005929079812522719
363,20,4,28.284271241686195,0.09123958465850594,882.4094050730598,0.005688646581553334,198.69176520755516,0.10201037528682418,6468.26693027895,0.005929444858288595
364,20,5,28.284271242016423,0.0912395846595712,882.4094616484741,0.005688646946279202,198.69176529710285,0.10200896794599347,6468.266638616806,0.0059293771010581605
365,20,6,28.28427124589277,0.09123958467207555,882.4094617124103,0.005688646946691381,198.69176522364202,0.10200895573109636,6468.266615895879,0.005929376861511238
366,20,7,28.284271244566167,0.09123958466779618,882.409461690864,0.005688646946552477,198.69176522391734,0.10200895675651488,6468.2666159262935,0.005929376912314383
367,20,8,28.28427124560484,0.09123958467114675,882.4094617269143,0.005688646946784884,198.69176522161032,0.10200895676106128,6468.266615800391,0.005929376912585319
368,20,9,28.28427124582865,0.0912395846718687,882.4094617341863,0.005688646946831764,198.69176522193146,0.10200895676045175,6468.266615810141,0.005929376912560606
369,20,10,28.28427124582865,0.0912395846718687,882.4094617341856,0.00568864694683176,198.69176522193146,0.10200895676045175,6468.26661581014,0.0059293769125606495
