K,N,h,l2phi,relL2phi,l1phi,relL1phi,l2u,relL2u,l1u,relL1u
12,2,0.16666666666666666,0.6957400277457543,0.003740537805935873,11.71558591917199,0.00021953144315558959,150.6776060621504,0.1260692857823161,2904.1983290903063,0.005915319823800156
12,3,0.16666666666666666,0.06099118704643725,0.0003279096097364035,1.1766382893557625,2.2048329764854898e-05,150.79565574621154,0.12894107640331792,2908.5410161271343,0.005994908038810761
12,4,0.16666666666666666,0.004018059096315837,2.160246838887679e-05,0.06812305345655163,1.276517652694499e-06,150.7964442137756,0.12903225536184745,2908.4013422557623,0.005996949660664223
12,5,0.16666666666666666,0.00021142690753217652,1.1367038107303153e-06,0.0039687346338148095,7.43677736370963e-08,150.7964473190971,0.1290322580189833,2908.396317288529,0.005996668144199405
12,6,0.16666666666666666,9.218890857767249e-06,4.956392963906972e-08,0.00015668761855228174,2.9360767154722076e-09,150.7964473705349,0.12903223204043598,2908.3963200457556,0.005996667223664315
12,7,0.16666666666666666,4.7421992993396444e-07,2.5495695310123393e-09,8.957129143395682e-06,1.6784235128716625e-10,150.79644735694524,0.12903225758455925,2908.3963205444625,0.005996667867236984
12,8,0.16666666666666666,3.2980657390869146e-07,1.7731536337628412e-09,6.404367062173335e-06,1.2000765077880144e-10,150.79644735938902,0.12903225805345991,2908.3963205449763,0.00599666787939746
12,9,0.16666666666666666,3.290233071104572e-07,1.7689425219192083e-09,6.376906505819556e-06,1.1949308363655247e-10,150.79644734450892,0.1290322580407275,2908.3963202678565,0.005996667878860049
12,10,0.16666666666666666,3.29516563060512e-07,1.7715944356450304e-09,6.392575340622416e-06,1.1978669267502227e-10,150.79644734448655,0.12903225804070834,2908.3963202678565,0.005996667878874146
12,11,0.16666666666666666,4.0354103468843145e-07,2.1695754682813256e-09,7.018479733290875e-06,1.315151453147722e-10,150.79644745811385,0.12903225779320923,2908.3963227106524,0.005996667874084513
12,12,0.16666666666666666,3.295165630598031e-07,1.771594435641219e-09,6.392574781903723e-06,1.1978668220552276e-10,150.79644734448655,0.12903225804070828,2908.3963202678565,0.005996667878873931
12,13,0.16666666666666666,3.295165630598031e-07,1.771594435641219e-09,6.392574784471481e-06,1.1978668225363846e-10,150.79644734448655,0.12903225804070834,2908.3963202678565,0.005996667878873931
12,14,0.16666666666666666,3.295165630598031e-07,1.771594435641219e-09,6.392574784793157e-06,1.1978668225966618e-10,150.79644734448655,0.12903225804070834,2908.3963202678565,0.005996667878873931
12,15,0.16666666666666666,3.295165630598034e-07,1.7715944356412208e-09,6.392574793919009e-06,1.197866824306701e-10,150.79644734448655,0.12903225804070836,2908.3963202678565,0.005996667878873929
12,16,0.16666666666666666,3.295083085941074e-07,1.7715500567931275e-09,6.3923356441760735e-06,1.1978220114492315e-10,150.79644734448638,0.12903225804070817,2908.396320267745,0.005996667878874588
12,17,0.16666666666666666,3.2951696513869477e-07,1.7715965973557033e-09,6.392599813545348e-06,1.1978715125866687e-10,150.7964473444866,0.12903225804070842,2908.396320267912,0.005996667878873648
12,18,0.16666666666666666,3.2951673024564914e-07,1.771595334489859e-09,6.392584004838507e-06,1.1978685502864892e-10,150.79644734448655,0.12903225804070834,2908.3963202678565,0.005996667878873927
12,19,0.16666666666666666,3.2951656305980315e-07,1.7715944356412193e-09,6.39257478625364e-06,1.197866822870333e-10,150.79644734448655,0.12903225804070834,2908.3963202678565,0.00599666787887393
12,20,0.16666666666666666,3.2951656305980336e-07,1.7715944356412204e-09,6.392574792474128e-06,1.1978668240359535e-10,150.79644734448655,0.12903225804070834,2908.3963202678565,0.005996667878873929
11,2,0.18181818181818182,0.7591368521505579,0.004452415561369846,11.368420577115943,0.00024174669922373768,138.0773961721057,0.1255364446543285,2440.2662438996513,0.005794103814940488
11,3,0.18181818181818182,0.07249109390086743,0.0004251677067587973,1.285327130597497,2.7332168891616643e-05,138.22886227340524,0.12890374456133882,2443.947075286623,0.00588024299335343
11,4,0.18181818181818182,0.005208816341143159,3.055024251282661e-05,0.07754364319364872,1.6489467169768878e-06,138.23007102285447,0.12903225271103258,2443.7322112772913,0.005883707933895721
11,5,0.18181818181818182,0.0002990689708651996,1.7540702128092585e-06,0.005268935145292779,1.1204262466876568e-07,138.2300767221939,0.1290322580311384,2443.741572929771,0.005883281996537776
11,6,0.18181818181818182,1.4305399143136275e-05,8.39026343880808e-08,0.00021415319893771786,4.553915701853062e-09,138.2300767488277,0.129032215191676,2443.7401024671217,0.005883268083056629
11,7,0.18181818181818182,6.548569717568306e-07,3.84080335879068e-09,1.1212121858024597e-05,2.384230449679047e-10,138.23007674571951,0.1290322571302377,2443.7401001345897,0.005883269112226061
11,8,0.18181818181818182,2.7029675187202396e-07,1.5853181950176768e-09,4.717169934460049e-06,1.0030947162780549e-10,138.23007674001707,0.12903225804777563,2443.7400990879178,0.00588326913544796
11,9,0.18181818181818182,2.688592127983535e-07,1.5768868807907945e-09,4.692992602380686e-06,9.979534654010533e-11,138.2300767457929,0.1290322580531649,2443.7400991608697,0.005883269134173645
11,10,0.18181818181818182,2.6896123179050447e-07,1.5774852326517555e-09,4.695570240419775e-06,9.985015938622729e-11,138.23007674601604,0.12903225805337543,2443.740099165165,0.005883269134157381
11,11,0.18181818181818182,3.399080467635692e-07,1.993595584982605e-09,5.253593664837876e-06,1.1171639181733126e-10,138.23007684393906,0.12903225779899433,2443.740100974353,0.005883269130052464
11,12,0.18181818181818182,2.6899747832674963e-07,1.5776978223074501e-09,4.696118776670424e-06,9.986182387621511e-11,138.23007674601604,0.1290322580533754,2443.740099165165,0.005883269134157383
11,13,0.18181818181818182,2.6899693381738693e-07,1.5776946287041454e-09,4.696088722822753e-06,9.986118478845228e-11,138.23007674601604,0.1290322580533754,2443.740099165165,0.005883269134157384
11,14,0.18181818181818182,2.6899746682666705e-07,1.5776977548582852e-09,4.696118552976565e-06,9.986181911941958e-11,138.23007674601604,0.12903225805337543,2443.740099165165,0.005883269134157383
11,15,0.18181818181818182,2.6897933964679563e-07,1.5775914370876295e-09,4.695843716929372e-06,9.985597479770524e-11,138.23007674601834,0.1290322580533776,2443.7400991651643,0.005883269134157382
11,16,0.18181818181818182,2.6899847416985674e-07,1.5777036630294942e-09,4.69614617812499e-06,9.98624065614835e-11,138.23007674599157,0.1290322580533518,2443.7400991646814,0.005883269134159364
11,17,0.18181818181818182,2.68996254166361e-07,1.5776906424811137e-09,4.69608081631697e-06,9.986101665852936e-11,138.23007674603838,0.12903225805339594,2443.7400991656336,0.005883269134155678
11,18,0.18181818181818182,2.6899736263372644e-07,1.5776971437559934e-09,4.696116543199511e-06,9.986177638199923e-11,138.23007674601604,0.1290322580533754,2443.740099165165,0.005883269134157383
11,19,0.18181818181818182,2.689974668266671e-07,1.5776977548582856e-09,4.696118553554584e-06,9.986181913171103e-11,138.23007674601604,0.12903225805337543,2443.740099165165,0.005883269134157383
11,20,0.18181818181818182,2.689600743004462e-07,1.5774784438537502e-09,4.695526829039364e-06,9.984923625377879e-11,138.23007674601743,0.12903225805337667,2443.740099165398,0.005883269134157661
10,2,0.2,0.8351018950573988,0.005387754167310818,11.351509324212264,0.0002953128252605098,125.46321563971782,0.12485062060021636,2019.9673390723458,0.005792396559847851
10,3,0.2,0.08756274653687177,0.0005649209459916097,1.4102594314147197,3.668831035121066e-05,125.66176830436697,0.12884531590782192,2018.770551904375,0.005896865363837174
10,4,0.2,0.0069193212194297365,4.4640782107652154e-05,0.09431859165237602,2.453725665894072e-06,125.66369505875922,0.12903224668254265,2019.450731866473,0.005902778343383745
10,5,0.2,0.0004369598063201087,2.8190955276022703e-06,0.006993189563803715,1.819298657724972e-07,125.66370608806827,0.12903225800750429,2019.4473081795609,0.0059021604955206775
10,6,0.2,2.2977439476166396e-05,1.4824154516298722e-07,0.0003142178488758103,8.174468966948127e-09,125.6637061415685,0.1290321843751558,2019.4498881638963,0.005902140723845953
10,7,0.2,9.99994986356397e-07,6.451580563903868e-09,1.535500557921604e-05,3.994649477860384e-10,125.66370612234869,0.12903225610801194,2019.449887158972,0.0059021425294434405
10,8,0.2,2.8498293553914537e-07,1.8385995860516724e-09,4.568330707542715e-06,1.1884645551858389e-10,125.66370613803305,0.12903225805880844,2019.4498924824968,0.005902142587448554
10,9,0.2,2.7968652224820826e-07,1.804429177687211e-09,4.475831151686401e-06,1.164400525993698e-10,125.66370614219751,0.12903225805425558,2019.449892530078,0.005902142584774111
10,10,0.2,2.802087771561955e-07,1.8077985641938883e-09,4.4833018601693756e-06,1.1663440525907286e-10,125.6637061407375,0.12903225805435253,2019.4498924968084,0.005902142584783214
10,11,0.2,3.465355133864101e-07,2.2357129919343526e-09,4.970365890713375e-06,1.2930551804545128e-10,125.6637062240195,0.12903225781088656,2019.449893985851,0.005902142580855229
10,12,0.2,2.8020877713762507e-07,1.8077985640740789e-09,4.483300159749379e-06,1.166343610221508e-10,125.66370614073762,0.12903225805435156,2019.4498924968084,0.005902142584783228
10,13,0.2,2.8020877713762507e-07,1.8077985640740789e-09,4.483300159368873e-06,1.1663436101225183e-10,125.66370614073762,0.12903225805435156,2019.4498924968084,0.005902142584783228
10,14,0.2,2.8020877713762507e-07,1.8077985640740789e-09,4.483300160153735e-06,1.1663436103267024e-10,125.66370614073762,0.1290322580543515,2019.4498924968084,0.005902142584783228
10,15,0.2,2.802087771376253e-07,1.8077985640740803e-09,4.483300163535643e-06,1.1663436112065157e-10,125.66370614073762,0.1290322580543515,2019.4498924968084,0.005902142584783228
10,16,0.2,2.8022905592241155e-07,1.8079293949438064e-09,4.483534435016047e-06,1.1664045576152973e-10,125.66370614073745,0.12903225805435278,2019.4498924968084,0.005902142584783227
10,17,0.2,2.80215547911193e-07,1.8078422464842404e-09,4.483414103677862e-06,1.1663732530667724e-10,125.66370614073783,0.12903225805434967,2019.449892496814,0.005902142584781865
10,18,0.2,2.802072856078751e-07,1.8077889413014883e-09,4.483287623952939e-06,1.1663403489975088e-10,125.66370614073765,0.12903225805435137,2019.4498924968084,0.005902142584783228
10,19,0.2,2.8020877713762507e-07,1.8077985640740789e-09,4.483300158916498e-06,1.1663436100048314e-10,125.66370614073762,0.1290322580543515,2019.4498924968084,0.005902142584783228
10,20,0.2,2.8021722004402393e-07,1.8078530344379997e-09,4.483428355873949e-06,1.166376960817145e-10,125.66370614073762,0.12903225805435153,2019.4498924968084,0.005902142584783228
9,2,0.2222222222222222,0.9276440218419202,0.006649777922973953,11.439650605102967,0.0003637758600999819,112.82716540848023,0.12395034470856878,1630.2896182051218,0.0057427351478893576
9,3,0.2222222222222222,0.10784386538406539,0.0007730743025058166,1.5616326106175875,4.965923048682829e-05,113.094094561762,0.1287498510370977,1636.204932731274,0.00586642188237595
9,4,0.2222222222222222,0.009466295862837936,6.785875158883574e-05,0.11664934292141468,3.709397823077431e-06,113.09731258589576,0.129032231888563,1635.8196019029265,0.005873802273851829
9,5,0.2222222222222222,0.0006643808067663275,4.762586420284415e-06,0.009546128199026825,3.035626800242137e-07,113.09733540233321,0.12903225791973724,1635.8449933834393,0.005872957391954612
9,6,0.2222222222222222,3.8823178014991946e-05,2.783023508858177e-07,0.00048164138122757836,1.531598418203862e-08,113.09733552195989,0.12903212507503958,1635.8408730045185,0.005872912387031702
9,7,0.2222222222222222,1.9483346743058423e-06,1.3966556781165208e-08,2.7622844163058975e-05,8.783943007264685e-10,113.0973355126249,0.1290322536221173,1635.840878695891,0.005872915524150475
9,8,0.2222222222222222,2.3624210596776205e-07,1.6934917961547583e-09,3.3396153813924646e-06,1.06198300953986e-10,113.0973355197485,0.1290322580536958,1635.8408748352674,0.0058729156315801235
9,9,0.2222222222222222,2.2362257167974087e-07,1.6030291849258612e-09,3.109715516906642e-06,9.88875863327813e-11,113.09733551791555,0.12903225805160462,1635.8408747415294,0.005872915625246597
9,10,0.2222222222222222,2.2325284820584062e-07,1.6003788374472398e-09,3.1078947447801105e-06,9.88296865796123e-11,113.09733551669297,0.12903225805020976,1635.840874712109,0.005872915625136819
9,11,0.2222222222222222,2.8142680737772837e-07,2.0173964652061015e-09,3.469642311457725e-06,1.1033310016713246e-10,113.09733558716844,0.12903225782837807,1635.8408757695606,0.005872915621704628
9,12,0.2222222222222222,2.2325049959888734e-07,1.6003620015551304e-09,3.107864009384598e-06,9.882870920754702e-11,113.0973355168884,0.12903225805043272,1635.8408747142184,0.0058729156251526755
9,13,0.2222222222222222,2.2325049959888723e-07,1.6003620015551296e-09,3.1078640083746323e-06,9.882870917543055e-11,113.0973355168884,0.12903225805043272,1635.8408747142184,0.0058729156251526755
9,14,0.2222222222222222,2.232504911974706e-07,1.6003619413299207e-09,3.107863113776065e-06,9.88286807275894e-11,113.0973355168884,0.12903225805043275,1635.8408747142184,0.0058729156251526755
9,15,0.2222222222222222,2.232504893954956e-07,1.6003619284125374e-09,3.10786270849884e-06,9.88286678399518e-11,113.09733551690154,0.1290322580504477,1635.8408747146868,0.005872915625150141
9,16,0.2222222222222222,2.2322932055710184e-07,1.600210180467322e-09,3.1076616973448163e-06,9.882227577362314e-11,113.09733551688689,0.129032258050431,1635.8408747141298,0.005872915625156576
9,17,0.2222222222222222,2.2325235273201185e-07,1.600375285663527e-09,3.1078934526706814e-06,9.88296454911005e-11,113.0973355169138,0.12903225805046004,1635.8408747149792,0.005872915625146975
9,18,0.2222222222222222,2.2325244520918928e-07,1.6003759485823605e-09,3.107898797060823e-06,9.882981544035748e-11,113.09733551691363,0.1290322580504598,1635.8408747149854,0.005872915625146953
9,19,0.2222222222222222,2.2325147273835964e-07,1.600368977465314e-09,3.107881625026657e-06,9.882926937722023e-11,113.0973355168884,0.12903225805043275,1635.8408747142184,0.0058729156251526755
9,20,0.2222222222222222,2.2325049959888737e-07,1.6003620015551304e-09,3.107864010235164e-06,9.882870923459463e-11,113.09733551688903,0.12903225805043347,1635.8408747142184,0.0058729156251526755
8,2,0.25,1.0425159500013466,0.008407386685294468,12.416231766481191,0.0005599030583856594,100.15541277623609,0.12274323156234372,1285.764745275352,0.005799854540634511
8,3,0.25,0.13601941162894116,0.0010969307378647494,1.796269585096242,8.100177681086854e-05,100.52522515420996,0.1285856034078314,1292.8512412901412,0.005971104810025259
8,4,0.25,0.013427954534800304,0.00010828995581935577,0.16464937714478542,7.424771988674435e-06,100.5309133062063,0.12903219182439943,1292.6441926911943,0.005982569704415691
8,5,0.25,0.001060467172503141,8.552154608553723e-06,0.013579090886570657,6.123415429480549e-07,100.53096458904672,0.1290322576463151,1292.621788429337,0.005981262091275325
8,6,0.25,6.973612967322269e-05,5.623881419731407e-07,0.0008690309725371922,3.9188467846499826e-08,100.53096491550072,0.12903200419048905,1292.6215055014002,0.005981237169748597
8,7,0.25,3.9565866321980695e-06,3.190795667990802e-08,5.0420798855700356e-05,2.2736978510474032e-09,100.53096489506183,0.12903224689799964,1292.621462157121,0.005981244790115061
8,8,0.25,2.6881100505750573e-07,2.167830683816567e-09,3.5743849028510658e-06,1.6118489704392966e-10,100.53096491903914,0.1290322580698629,1292.6214585950147,0.005981245088113333
8,9,0.25,1.9271672251331598e-07,1.5541671155150658e-09,2.436905854340354e-06,1.0989091267823262e-10,100.5309649307938,0.1290322580608248,1292.6214586789908,0.005981245077314134
8,10,0.25,1.9137292177526552e-07,1.5433300127995056e-09,2.437245957878618e-06,1.0990624945792738e-10,100.53096494452149,0.12903225804412838,1292.6214588977946,0.0059812450777493855
8,11,0.25,2.494379493415933e-07,2.0115963636805355e-09,2.7841582702848195e-06,1.2555006703164857e-10,100.53096499954762,0.12903225784564656,1292.6214599435177,0.005981245073243064
8,12,0.25,1.9136889174619293e-07,1.5432975125650812e-09,2.4376347298801306e-06,1.0992378091487467e-10,100.53096494451923,0.12903225804431917,1292.621458897413,0.0059812450777759485
8,13,0.25,1.9136889174618407e-07,1.5432975125650096e-09,2.437634693533192e-06,1.0992377927582972e-10,100.53096494451972,0.12903225804427215,1292.6214588974515,0.005981245077769496
8,14,0.25,1.9136889174618407e-07,1.5432975125650096e-09,2.4376346939270713e-06,1.0992377929359148e-10,100.53096494451923,0.12903225804431917,1292.6214588974128,0.005981245077775958
8,15,0.25,1.9136889174618475e-07,1.5432975125650152e-09,2.4376347020123324e-06,1.0992377965819184e-10,100.53096494451923,0.12903225804431917,1292.6214588974128,0.005981245077775956
8,16,0.25,1.9136005020677523e-07,1.5432262098279118e-09,2.437528477512609e-06,1.099189895235206e-10,100.53096494451906,0.12903225804431973,1292.621458897338,0.005981245077776274
8,17,0.25,1.9149102315811877e-07,1.5442824433054504e-09,2.4381258079413836e-06,1.0994592580662388e-10,100.53096494451935,0.12903225804431864,1292.621458897467,0.005981245077775764
8,18,0.25,1.9136458642893232e-07,1.5432627922646267e-09,2.4373684045059644e-06,1.099117711204116e-10,100.53096494451972,0.12903225804427215,1292.6214588974517,0.00598124507776949
8,19,0.25,1.9136889174618412e-07,1.5432975125650103e-09,2.43763469519091e-06,1.099237793505836e-10,100.53096494451923,0.12903225804431917,1292.6214588974128,0.005981245077775958
8,20,0.25,1.9136889174618462e-07,1.5432975125650142e-09,2.4376347007761704e-06,1.099237796024478e-10,100.53096494451923,0.1290322580443192,1292.6214588974128,0.005981245077775956
7,2,0.2857142857142857,1.1880191171424248,0.010949484937731006,11.537263401708183,0.0006077499943755999,87.42234021597797,0.12109066482363982,981.0083320874036,0.005652681412928962
7,3,0.2857142857142857,0.17672788231988576,0.001628828406560651,1.9825333765033972,0.00010443418048694165,87.95368147188925,0.1282846680841835,989.8373333548095,0.0058433632482007974
7,4,0.2857142857142857,0.019933957888833148,0.00018372311396650364,0.19456654980211116,1.024920862345965e-05,87.96446541109741,0.12903206900103414,989.5368678162514,0.005862200829488964
7,5,0.2857142857142857,0.001799370464057021,1.658405955703861e-05,0.01997973604005497,1.0524752745240747e-06,87.96459329718786,0.129032256592771,989.5499704977476,0.005860331728710536
7,6,0.2857142857142857,0.00013526399940399798,1.2466728040991402e-06,0.0013324948915092998,7.019201474592247e-08,87.96459428494362,0.12903174193837535,989.5412110227861,0.00586014700789288
7,7,0.2857142857142857,8.703203967856576e-06,8.021386136046654e-08,9.53977209840933e-05,5.02527873143155e-09,87.96459428725284,0.12903222660620584,989.5410007647552,0.005860158162197001
7,8,0.2857142857142857,5.212440718124633e-07,4.804092822108959e-09,5.114589328890941e-06,2.69421918148003e-10,87.96459428965858,0.1290322580485924,989.5409857750072,0.005860158894137144
7,9,0.2857142857142857,1.737250465351101e-07,1.6011525007427658e-09,1.9295041609377508e-06,1.016407532815792e-10,87.96459429215108,0.12903225805224852,989.540984935242,0.005860158854972014
7,10,0.2857142857142857,1.704924917876898e-07,1.5713593694652105e-09,1.881261433519066e-06,9.909946456375135e-11,87.96459428885323,0.12903225804741106,989.5409849222635,0.005860158852899499
7,11,0.2857142857142857,2.1373528932311603e-07,1.9699104983547783e-09,2.08764958645035e-06,1.0997140138410745e-10,87.96459433064285,0.12903225787647415,989.5409853662658,0.0058601588503156
7,12,0.2857142857142857,1.7030590799483122e-07,1.5696397031736075e-09,1.878360337377444e-06,9.894664312747444e-11,87.96459428746772,0.12903225804537866,989.5409849021487,0.005860158852961182
7,13,0.2857142857142857,1.7030590799476277e-07,1.5696397031729768e-09,1.8783602915373032e-06,9.894664071274712e-11,87.96459428746772,0.12903225804537868,989.5409849021487,0.005860158852961182
7,14,0.2857142857142857,1.7030590799476272e-07,1.5696397031729762e-09,1.8783602905516692e-06,9.894664066082674e-11,87.96459428746772,0.12903225804537863,989.5409849021487,0.005860158852961182
7,15,0.2857142857142857,1.7030590799476287e-07,1.5696397031729776e-09,1.8783602918368975e-06,9.894664072852889e-11,87.96459428746772,0.12903225804537868,989.5409849021487,0.005860158852961182
7,16,0.2857142857142857,1.703026756575806e-07,1.569609912046909e-09,1.8782526500441432e-06,9.894097046716245e-11,87.96459428746765,0.1290322580453785,989.5409849021488,0.0058601588529611824
7,17,0.2857142857142857,1.703059903022174e-07,1.5696404617670277e-09,1.878367002721587e-06,9.8946994238715e-11,87.96459428746772,0.12903225804537868,989.5409849021487,0.005860158852961182
7,18,0.2857142857142857,1.703058409916903e-07,1.569639085633139e-09,1.8783599246761332e-06,9.894662138755133e-11,87.96459428746772,0.12903225804537866,989.5409849021488,0.0058601588529611824
7,19,0.2857142857142857,1.7030590799476272e-07,1.5696397031729762e-09,1.878360290191787e-06,9.894664064186917e-11,87.96459428746772,0.12903225804537868,989.5409849021487,0.005860158852961182
7,20,0.2857142857142857,1.7030590799476285e-07,1.5696397031729774e-09,1.8783602920372549e-06,9.894664073908314e-11,87.96459428746843,0.12903225804537957,989.5409849021487,0.005860158852961182
6,2,0.3333333333333333,1.3757010456746261,0.01479248429084003,11.532503738755015,0.0008537338117042189,74.57710121701766,0.1187965774089723,725.6980711851475,0.005440093493640655
6,3,0.3333333333333333,0.2385029887725526,0.0025645482540185677,2.2848084865042213,0.00016914091704495508,75.37552325024402,0.12768895154244597,724.0447777143155,0.005672924747057525
6,4,0.3333333333333333,0.03138359410060498,0.0003374579994562998,0.26607160995444645,1.969687891705033e-05,75.39785567760042,0.12903162827547776,726.8596280927829,0.005719387742513692
6,5,0.3333333333333333,0.003306312906954967,3.555175151644145e-05,0.031482211300317475,2.3305804934600618e-06,75.39821979810867,0.12903225141073335,726.7924213277097,0.0057159443287155155
6,6,0.3333333333333333,0.0002901333779611104,3.119713726490219e-06,0.0024631724881305867,1.82344934353666e-07,75.39822364109236,0.12903114055726045,726.8166484887906,0.005715605862163178
6,7,0.3333333333333333,2.178161942265942e-05,2.3421096040582036e-07,0.00020437465319700644,1.5129546509771537e-08,75.3982236873092,0.12903215522413566,726.8163272056483,0.005715630090085321
6,8,0.3333333333333333,1.462974593922003e-06,1.57309095362916e-08,1.2515330472030064e-05,9.264909884848349e-10,75.3982236690539,0.12903225803525023,726.816436976064,0.005715633122904586
6,9,0.3333333333333333,1.4429498984787008e-07,1.5515590231486795e-09,1.3276221227730128e-06,9.828185804691619e-11,75.39822367937207,0.1290322580529082,726.8164359546092,0.005715633012346234
6,10,0.3333333333333333,1.4000437561568683e-07,1.5054233864657103e-09,1.2822116286644182e-06,9.492018784026186e-11,75.39822366450238,0.12903225802746104,726.81643615493,0.005715633003587406
6,11,0.3333333333333333,1.7166931506006308e-07,1.8459066046576667e-09,1.4328624399914782e-06,1.0607263958050025e-10,75.39822369558098,0.12903225794064369,726.8164364390421,0.005715633001559268
6,12,0.3333333333333333,1.395795015673514e-07,1.5008548483335716e-09,1.2838318849582254e-06,9.504013296345323e-11,75.3982236673087,0.12903225803226356,726.8164361359695,0.005715633003896765
6,13,0.3333333333333333,1.3957943127469343e-07,1.5008540924985434e-09,1.2838269298508502e-06,9.503976614434761e-11,75.39822366730475,0.12903225803225682,726.8164361359695,0.005715633003896784
6,14,0.3333333333333333,1.3957943127468745e-07,1.500854092498479e-09,1.2838269132142369e-06,9.50397649127643e-11,75.39822366730475,0.12903225803225685,726.8164361359694,0.005715633003896785
6,15,0.3333333333333333,1.3957943127468782e-07,1.500854092498483e-09,1.2838269159534146e-06,9.503976511554147e-11,75.39822366730475,0.12903225803225685,726.8164361359694,0.005715633003896784
6,16,0.3333333333333333,1.395794183222327e-07,1.5008539532247728e-09,1.2838262388387386e-06,9.503971498976598e-11,75.3982236673041,0.12903225803225568,726.8164361359695,0.005715633003896785
6,17,0.3333333333333333,1.3957943138772434e-07,1.5008540937139296e-09,1.2838269389481276e-06,9.50397668178053e-11,75.39822366730476,0.12903225803225682,726.8164361359695,0.005715633003896785
6,18,0.3333333333333333,1.3957943127468943e-07,1.5008540924985003e-09,1.283826920875635e-06,9.5039765479926e-11,75.39822366730475,0.12903225803225682,726.8164361359694,0.005715633003896784
6,19,0.3333333333333333,1.395794312746874e-07,1.5008540924984784e-09,1.2838269128186617e-06,9.503976488348046e-11,75.39822366730473,0.12903225803225676,726.8164361359695,0.005715633003896786
6,20,0.3333333333333333,1.3957943127468774e-07,1.5008540924984821e-09,1.2838269165081432e-06,9.50397651566072e-11,75.39822366730674,0.12903225803226023,726.8164361359695,0.005715633003896786
5,2,0.4,1.6186002538040118,0.02088516457417379,11.529449845939618,0.0011965151398857013,61.50977813342085,0.11566224878503166,490.975400683992,0.005494315959642169
5,3,0.4,0.3382909072631568,0.004365043966558706,2.677473999797501,0.0002778656588316116,62.778795952751096,0.12639256806073465,505.62948997593077,0.005830362322876597
5,4,0.4,0.05344980308975292,0.0006896748788733604,0.3844514740998239,3.9898001679049406e-05,62.83059774532798,0.1290296801108057,504.6471573162102,0.0059010264045827885
5,5,0.4,0.00676264068729751,8.725987987353556e-05,0.052789682864452084,5.478462166113359e-06,62.83183381333511,0.12903221851510677,504.8309758593467,0.005897104644749488
5,6,0.4,0.0007128021330960854,9.197446882605309e-06,0.005182554449244051,5.378404819538156e-07,62.831852860334926,0.12902976733973887,504.8042357685887,0.005895840600944671
5,7,0.4,6.438386920574988e-05,8.307596030112727e-07,0.0004963464716371691,5.151035616429464e-08,62.83185306265284,0.12903185025346367,504.80406885204263,0.005895897383506813
5,8,0.4,5.078514616136239e-06,6.552922088148598e-08,3.7144103894102945e-05,3.8547791317582665e-09,62.831853072966304,0.12903225806691979,504.80399445616376,0.005895907686895101
5,9,0.4,4.028833269142523e-07,5.1984945430594634e-09,3.17788397466387e-06,3.297977214259337e-10,62.83185306898648,0.12903225805874677,504.8039866400658,0.005895907354215672
5,10,0.4,1.1310185529891387e-07,1.4593787786766447e-09,8.77866598720092e-07,9.11041454886482e-11,62.831853067136755,0.12903225800065482,504.803987247857,0.005895907301789741
5,11,0.4,1.1306643978162997e-07,1.458921804259882e-09,8.179537464358778e-07,8.488644769823334e-11,62.83185308571497,0.12903225795385062,504.8039873856093,0.005895907301705459
5,12,0.4,1.0184343577337888e-07,1.314108849252575e-09,7.768023680471006e-07,8.061579750006471e-11,62.831853071512974,0.12903225803759943,504.8039872704984,0.005895907303215055
5,13,0.4,1.0187829796667239e-07,1.3145586840049426e-09,7.773052752592591e-07,8.066798872352689e-11,62.83185307151787,0.12903225803688506,504.80398727060197,0.005895907303188556
5,14,0.4,1.0187829796648128e-07,1.3145586840024765e-09,7.773052282323741e-07,8.06679838431223e-11,62.83185307151787,0.129032258036885,504.803987270602,0.005895907303188558
5,15,0.4,1.0187829796647887e-07,1.3145586840024455e-09,7.773052242214757e-07,8.066798342687515e-11,62.83185307151787,0.129032258036885,504.80398727060197,0.005895907303188557
5,16,0.4,1.0187750022120682e-07,1.3145483905150598e-09,7.772995404798867e-07,8.066739357367719e-11,62.83185307153119,0.12903225803673088,504.8039872709571,0.005895907303178934
5,17,0.4,1.0187829796647886e-07,1.3145586840024453e-09,7.773052242543494e-07,8.066798343028675e-11,62.83185307151787,0.12903225803688503,504.80398727060197,0.005895907303188557
5,18,0.4,1.0187829796647983e-07,1.3145586840024577e-09,7.773052261510639e-07,8.066798362712594e-11,62.83185307151787,0.12903225803688503,504.80398727060197,0.005895907303188557
5,19,0.4,1.0187829796647863e-07,1.3145586840024424e-09,7.773052233248996e-07,8.066798333382935e-11,62.83185307151787,0.12903225803688503,504.80398727060197,0.005895907303188557
5,20,0.4,1.0187674793847635e-07,1.314538683641114e-09,7.772924380364754e-07,8.066665648897797e-11,62.83185307151787,0.129032258036885,504.80398727060197,0.005895907303188557
4,2,0.5,2.4122526098944936,0.056866898606152606,16.13212842784712,0.004872660299559206,44.11321831321066,0.1132393024232161,297.27836137187677,0.005387807584018676
4,3,0.5,0.2654712450678298,0.0062582692684004,1.724063820409342,0.0005207482304141364,50.546628756827154,0.12975396489161273,324.17268793755903,0.006292532224106101
4,4,0.5,0.1382610344675168,0.0032593917386578913,0.9214419283779077,0.00027831873040422446,50.23936383717964,0.12896521116902182,323.19190206054714,0.006312213418720317
