K,N,h,l2phi,relL2phi,l2u,relL2u,l2divu_f
20,2,0.1,19.691194452136667,0.1217036988408302,4011.5016217153575,3.176864052698425,16027.18529389307
20,3,0.1,2.394095471977417,0.014796983241720948,3991.2393927435223,3.160817606026258,15295.50982412813
20,4,0.1,0.2634811953900895,0.0016284759226730342,3990.700100702601,3.160390519697927,15292.067780497719
20,5,0.1,0.025335897197499922,0.0001565914353180429,3990.751029563734,3.160430852242554,15291.727489089992
20,6,0.1,0.00213599877954842,1.3201786860742412e-05,3990.753702026275,3.160432968669513,15291.733362780296
20,7,0.1,0.00017186303408448983,1.0622193078704007e-06,3990.753532403815,3.160432834338894,15291.734062802465
20,8,0.1,1.3542604028332634e-05,8.370162643972907e-08,3990.7535214516834,3.1604328256654752,15291.73402964491
20,9,0.1,7.0965446020414194e-06,4.3861012553438664e-08,3990.75352198337,3.160432826086539,15291.73402915923
20,10,0.1,7.033749698540191e-06,4.347290140847847e-08,3990.753521984791,3.160432826087664,15291.734028802206
20,11,0.1,7.0337731958085655e-06,4.3473046636056254e-08,3990.753528272438,3.160432831067096,15291.734018191784
20,12,0.1,7.033833363728322e-06,4.347341851082513e-08,3990.7535219830006,3.1604328260862458,15291.734028683932
20,13,0.1,7.033807906385094e-06,4.3473261168778616e-08,3990.753521983002,3.1604328260862475,15291.734028684637
20,14,0.1,7.0338079071577255e-06,4.347326117355395e-08,3990.7535219829906,3.160432826086238,15291.734028686387
20,15,0.1,7.033807907357909e-06,4.347326117479121e-08,3990.753521982981,3.160432826086231,15291.734028686766
20,16,0.1,7.033807496650466e-06,4.347325863636648e-08,3990.7535219761694,3.1604328260808363,15291.734028572082
20,17,0.1,7.03380790735826e-06,4.347326117479338e-08,3990.753521986663,3.160432826089147,15291.734028671337
20,18,0.1,7.033807907584571e-06,4.347326117619212e-08,3990.7535219844835,3.160432826087421,15291.73402865655
20,19,0.1,7.033807459417272e-06,4.3473258406242426e-08,3990.753521983016,3.160432826086259,15291.734028684596
20,20,0.1,7.0338079075844395e-06,4.3473261176191306e-08,3990.7535219853667,3.16043282608812,15291.734028657303
19,2,0.10526315789473684,20.777596419944075,0.1351773790640693,3813.4572037149624,3.1789737210835907,15357.058286844032
19,3,0.10526315789473684,2.6477319628817306,0.017225932199884327,3791.7882596236063,3.160910058598289,14529.948945706537
19,4,0.10526315789473684,0.30658236314483045,0.0019946003127390825,3791.157289153863,3.1603840690735763,14527.000632629886
19,5,0.10526315789473684,0.030874311211569444,0.00020086579725758292,3791.2150160435704,3.1604321913562137,14526.617733858535
19,6,0.10526315789473684,0.0027783020133811736,1.8075410496316913e-05,3791.218433456315,3.1604350401794017,14526.62379006035
19,7,0.10526315789473684,0.00022779364191804368,1.4820071994652372e-06,3791.218224762503,3.1604348662080914,14526.624716750135
19,8,0.10526315789473684,1.850217162025372e-05,1.2037364746476458e-07,3791.218209395578,3.1604348533979176,14526.624671772228
19,9,0.10526315789473684,6.749469586613753e-06,4.391150883628291e-08,3791.218210000688,3.1604348539023497,14526.624669362925
19,10,0.10526315789473684,6.63154182374152e-06,4.3144280251139355e-08,3791.218210043101,3.160434853937706,14526.624669528632
19,11,0.10526315789473684,6.6315196880528805e-06,4.314413623812102e-08,3791.218215970608,3.1604348588789937,14526.624660927671
19,12,0.10526315789473684,6.631396895253994e-06,4.314333735800101e-08,3791.218210036176,3.160434853931933,14526.624669544703
19,13,0.10526315789473684,6.6313850940742205e-06,4.314326058047009e-08,3791.2182100358405,3.160434853931653,14526.624669540282
19,14,0.10526315789473684,6.631384043354131e-06,4.31432537445693e-08,3791.2182100360683,3.160434853931843,14526.624669545256
19,15,0.10526315789473684,6.6313840433541245e-06,4.314325374456926e-08,3791.218210036288,3.1604348539320264,14526.62466953794
19,16,0.10526315789473684,6.631384043380762e-06,4.314325374474256e-08,3791.218210033043,3.160434853929321,14526.62466955956
19,17,0.10526315789473684,6.631384516940835e-06,4.3143256825686486e-08,3791.2182100385135,3.160434853933882,14526.624669553128
19,18,0.10526315789473684,6.631392046154642e-06,4.31433058101488e-08,3791.2182100375744,3.1604348539330984,14526.624669542889
19,19,0.10526315789473684,6.6314405192367075e-06,4.3143621172140455e-08,3791.2182100362784,3.1604348539320184,14526.624669543231
19,20,0.10526315789473684,6.631392519714146e-06,4.314330889108903e-08,3791.2182100369682,3.160434853932594,14526.624669556511
18,2,0.1111111111111111,21.99060174819465,0.15101400600575357,3615.6745020007907,3.181546433516471,14713.930189296365
18,3,0.1111111111111111,2.9509251672650603,0.020264612857557655,3592.3197257945976,3.1609958267338985,13763.812212900702
18,4,0.1111111111111111,0.35619241867962115,0.002446046937215084,3591.5769214251727,3.160342209658845,13761.418116859888
18,5,0.1111111111111111,0.03894181785695505,0.000267421509564101,3591.6430386277602,3.160400388278068,13761.019767829164
18,6,0.1111111111111111,0.003465286164000297,2.3796836101811413e-05,3591.6474392879813,3.1604042605582814,13761.024313822214
18,7,0.1111111111111111,0.00033699338346613217,2.3142031954096773e-06,3591.64717577629,3.1604040286860036,13761.025338798243
18,8,0.1111111111111111,2.2708001732960733e-05,1.559405399336797e-07,3591.6471540474327,3.1604040095660944,13761.025291960184
18,9,0.1111111111111111,6.704384057116172e-06,4.6040390611381935e-08,3591.6471549955186,3.1604040104003457,13761.025290856227
18,10,0.1111111111111111,6.339977175681113e-06,4.353793326111457e-08,3591.647155051813,3.1604040104498807,13761.025290486114
18,11,0.1111111111111111,6.341959047934174e-06,4.355154318738005e-08,3591.6471606410987,3.1604040153680693,13761.025284925066
18,12,0.1111111111111111,6.343085653267958e-06,4.3559279818991603e-08,3591.6471550451897,3.1604040104440525,13761.025290452173
18,13,0.1111111111111111,6.343091970952735e-06,4.355932320383835e-08,3591.6471550439005,3.160404010442918,13761.02529046915
18,14,0.1111111111111111,6.343092833361328e-06,4.355932912617636e-08,3591.647155044503,3.160404010443448,13761.025290434975
18,15,0.1111111111111111,6.343092406854807e-06,4.3559326197267956e-08,3591.647155044708,3.160404010443629,13761.025290434885
18,16,0.1111111111111111,6.343092833368274e-06,4.355932912622406e-08,3591.6471550421147,3.1604040104413467,13761.025290517298
